Dates,EUR 1y1y,USD 1y1y,NOK 1y1y,SEK 1y1y,JPY 1y1y,AUD 1y1y,GBP 1y1y,CHF 1y1y,NZD 1y1y,EUR 2y2y,USD 2y2y,NOK 2y2y,SEK 2y2y,JPY 2y2y,AUD 2y2y,GBP 2y2y,CHF 2y2y,NZD 2y2y,EUR 3y3y,USD 3y3y,NOK 3y3y,SEK 3y3y,JPY 3y3y,AUD 3y3y,GBP 3y3y,CHF 3y3y,NZD 3y3y,EUR 5y5y,USD 5y5y,NOK 5y5y,SEK 5y5y,JPY 5y5y,AUD 5y5y,GBP 5y5y,CHF 5y5y,NZD 5y5y,EUR 3y2y,USD 3y2y,NOK 3y2y,SEK 3y2y,JPY 3y2y,AUD 3y2y,GBP 3y2y,CHF 3y2y,NZD 3y2y,EUR 2y1y,USD 2y1y,NOK 2y1y,SEK 2y1y,JPY 2y1y,AUD 2y1y,GBP 2y1y,CHF 2y1y,NZD 2y1y,EUR 5y2y,USD 5y2y,NOK 5y2y,SEK 5y2y,JPY 5y2y,AUD 5y2y,GBP 5y2y,CHF 5y2y,NZD 5y2y,EUR 7y3y,USD 7y3y,NOK 7y3y,SEK 7y3y,JPY 7y3y,AUD 7y3y,GBP 7y3y,CHF 7y3y,NZD 7y3y,EUR 10y10y,USD 10y10y,NOK 10y10y,SEK 10y10y,JPY 10y10y,AUD 10y10y,GBP 10y10y,CHF 10y10y,NZD 10y10y,EUR 15y15y,USD 15y15y,NOK 15y15y,SEK 15y15y,JPY 15y15y,AUD 15y15y,GBP 15y15y,CHF 15y15y,NZD 15y15y,EUR 20y10y,USD 20y10y,NOK 20y10y,SEK 20y10y,JPY 20y10y,AUD 20y10y,GBP 20y10y,CHF 20y10y,NZD 20y10y
2020-10-27,-67.97800000000001,3.678,,-1.02,-9.49,9.09,-8.95,-78.24,-4.621,-65.399,17.017,,8.97,-9.87,25.12,-2.87,-67.04,9.33,-54.467,46.049,,23.86,-5.5,56.56,10.4,-48.97,36.087,-24.738,94.25,,54.190000000000005,6.0,123.72,34.2,-17.48,91.54,-58.886,35.603,,19.0,-7.12,44.75,6.239999999999999,-55.3,25.436,-67.55499999999999,8.243,,3.85,-11.26,17.46,-6.9,-72.27,2.5420000000000003,-40.702,74.913,,39.41,0.06,93.25,22.9,-31.180000000000003,68.837,-14.154,107.457,,64.16,9.96,144.3,41.79,-8.39,106.968,10.381,126.098,,85.49,52.370000000000005,167.38,49.6,1.5599999999999998,150.078,-12.933,115.018,,53.37,63.690000000000005,141.32,38.54,-32.66,155.75699999999998,-23.131,109.171,,38.47,65.49000000000001,131.04,34.01,-45.27,155.75699999999998
2020-10-28,-68.339,4.102,,-1.67,-9.24,9.37,-9.4,-78.46,-5.265000000000001,-65.35300000000001,17.534,,8.33,-10.5,26.040000000000003,-4.36,-68.56,7.142,-54.353,46.855,,22.82,-6.890000000000001,57.9,7.77,-48.51,33.047,-25.075,94.956,,52.56999999999999,8.309999999999999,124.54,31.35,-18.72,87.59599999999999,-58.8,36.391,,17.560000000000002,-8.709999999999999,45.04,3.87,-54.72,22.842,-67.392,9.339,,3.84,-11.13,18.27,-8.09,-71.28,0.457,-40.165,75.815,,36.89,-1.16,94.06,19.74,-31.76,63.511,-15.015,108.088,,63.2,14.66,145.1,39.14,-10.02,104.003,8.486,125.531,,82.37,49.16,166.4,45.06,-0.4599999999999999,145.693,-15.762,114.633,,49.77,61.98,142.82,34.94,-31.06,151.325,-26.203,108.853,,35.27,63.91,132.28,30.47,-41.55,151.325
2020-10-29,-67.88,4.5,,-2.83,-9.06,9.33,-9.35,-79.99000000000001,-4.413,-64.86,21.091,,7.17,-9.62,26.31,-3.36,-68.60000000000001,9.213,-53.732,52.891,,22.43,-6.4,61.2,10.03,-50.260000000000005,36.591,-22.625,101.626,,52.46,8.88,130.16,34.31,-18.0,92.385,-58.16,42.257,,17.07,-8.04,46.89,5.800000000000001,-56.61000000000001,26.067,-66.938,11.085,,2.39,-10.55,17.06,-7.15,-73.05,2.267,-38.354,82.76299999999999,,37.4,-0.48,100.79,22.85,-31.52,68.384,-12.218,114.501,,62.59,15.1,150.0,42.02,-9.05,108.689,11.088,129.95000000000002,,81.23,47.92,168.18,48.17,-2.08,152.983,-13.129,118.908,,49.38,60.4,146.04999999999998,36.64,-34.89,159.222,-23.654,113.10500000000002,,35.43,62.72,135.89,31.75,-46.73,159.222
2020-10-30,-67.67,4.329000000000001,,-4.66,-8.5,10.44,-7.27,-78.75,-3.399,-64.964,22.529,,6.39,-9.0,27.1,-0.38,-67.84,9.231,-53.434000000000005,57.434,,22.61,-5.489999999999999,64.56,12.83,-49.26,36.274,-22.666,109.59,,54.67999999999999,9.0,133.54999999999998,37.77,-16.75,93.887,-58.389,44.917,,16.85,-7.37,49.04,8.58,-55.59,25.612,-66.642,12.502,,1.4,-9.49,16.869999999999997,-4.65,-71.55,2.248,-37.921,91.438,,38.07,0.99,106.0,25.97,-30.570000000000004,70.025,-12.554000000000002,122.026,,65.88000000000001,14.34,152.07,45.72,-7.59,110.115,11.673,136.653,,80.96,48.78,169.97,52.43,-1.2,154.759,-12.701,125.582,,51.970000000000006,60.79,149.12,41.52,-33.92,162.23000000000002,-23.386000000000003,119.816,,39.62,62.98,139.84,37.15,-45.78,162.23000000000002
2020-11-02,-67.24900000000001,4.46,,-5.65,-8.62,9.08,-9.55,-79.0,-2.905,-65.154,20.797,,5.69,-8.5,25.540000000000003,-3.58,-64.61,10.486,-52.803,53.552,,22.59,-4.5,58.39,9.59,-46.7,38.433,-21.181,103.74,,54.94,10.63,127.37,33.62,-14.22,95.96,-57.71,41.873,,16.580000000000002,-6.44,45.83,5.390000000000001,-53.03,27.527,-66.647,10.776,,0.49,-9.51,17.080000000000002,-7.720000000000001,-71.08,3.2390000000000003,-37.486,85.004,,39.96,1.81,97.11,22.39,-27.82,71.935,-10.358,116.568,,65.06,16.520000000000003,147.79,41.16,-5.19,112.32,12.756,130.208,,82.25,49.03,171.63,49.74,1.09,156.478,-11.526,119.519,,52.17,60.9,145.84,40.55,-32.42,164.112,-21.992,113.968,,39.15,62.81,135.34,36.720000000000006,-44.55,164.11100000000002
2020-11-03,-66.823,4.946,,-3.64,-8.62,8.18,-7.1,-78.49000000000001,-2.776,-63.131,22.578,,7.57,-8.75,26.56,0.89,-64.05,12.089,-50.829,58.436,,25.05,-4.5,63.22,15.13,-45.24,40.116,-19.154,111.849,,58.19,10.13,133.86,42.84,-9.97,96.985,-55.889,45.481,,19.2,-6.44,50.27,10.48,-51.95,29.577,-65.423,12.379,,2.26,-9.51,16.17,-3.61,-70.53,4.051,-35.531,92.754,,40.1,1.81,102.68,29.84,-25.32,72.94699999999999,-8.278,124.951,,70.41,15.69,154.92999999999998,51.59,0.2299999999999999,113.363,14.628,138.245,,85.1,49.29,179.42000000000002,55.45,1.63,155.493,-9.561,127.878,,56.720000000000006,60.9,154.78,45.43,-30.91,160.822,-19.91,122.706,,42.63,62.81,145.21,40.61,-43.06,160.822
2020-11-04,-66.729,3.241,,-4.47,-9.31,7.07,-9.52,-78.25999999999999,-2.874,-64.402,16.542,,7.049999999999999,-10.0,24.54,-3.4000000000000004,-65.32,10.535,-52.819,45.253,,23.49,-6.550000000000001,56.88,9.85,-46.27,37.283,-21.267,93.806,,56.49999999999999,6.370000000000001,125.63,33.629999999999995,-14.21,92.645,-57.823,34.309,,17.72,-7.89,44.04,5.23,-52.61,26.743,-66.133,8.326,,1.62,-10.6,16.520000000000003,-7.39,-71.03,3.293,-37.767,74.749,,40.93,-0.96,94.98,22.09,-27.39,68.916,-10.241,106.898,,67.09,11.29,146.33,41.39,-5.41,108.91,12.997,127.053,,84.82,47.88,170.75,48.73,1.35,154.65800000000002,-10.85,116.953,,54.510000000000005,59.21999999999999,147.4,36.57,-29.7,162.255,-21.219,111.769,,41.38,61.260000000000005,137.52,31.36,-40.3,162.255
2020-11-05,-67.02900000000001,3.789,,-4.07,-8.95,6.83,-8.870000000000001,-77.75,-0.557,-64.744,16.618,,7.48,-11.48,24.36,-2.11,-66.11,10.479,-53.429,45.065,,24.42,-7.88,55.38,11.18,-46.27,36.033,-22.889,93.193,,56.54,6.12,124.06,36.41,-14.07,90.607,-57.872,34.097,,18.68,-9.12,43.03,6.819999999999999,-53.25,26.103,-66.294,8.833,,2.6,-12.12,16.73,-6.63,-71.54,3.998,-38.964,75.299,,39.96,-3.0,92.83,24.39,-27.500000000000004,66.99300000000001,-12.253,105.369,,67.72,12.18,145.32,44.5,-5.16,106.65,13.413,125.435,,85.2,41.89,169.77,49.77,1.41,153.972,-10.267,115.023,,54.82,53.080000000000005,146.29000000000002,39.53,-32.9,161.478,-20.559,109.964,,41.52,55.14,136.51,34.94,-45.76,161.478
2020-11-06,-66.81200000000001,4.3740000000000006,,-3.98,-9.12,7.779999999999999,-7.55,-78.24,-0.002,-64.094,20.216,,7.090000000000001,-10.489999999999998,25.290000000000003,0.33,-65.11,12.814,-52.463,50.916,,24.02,-7.249999999999999,62.27,15.09,-46.27,39.89,-19.29,100.702,,57.25,6.859999999999999,129.63,40.2,-13.73,96.2,-57.359,39.258,,18.25,-8.06,47.07,10.16,-52.61,29.121,-66.376,10.98,,1.7999999999999998,-11.5,15.58,-4.83,-71.54,5.998,-36.861,81.248,,42.4,-2.94,102.47,29.160000000000004,-27.31,72.028,-7.632999999999999,113.988,,67.27,13.41,147.92000000000002,47.68,-4.71,112.65,16.585,133.84199999999998,,88.23,43.65,176.73000000000002,56.11000000000001,3.11,157.308,-6.718,123.366,,58.120000000000005,56.75,153.57,45.56,-31.69,164.381,-17.156,117.58599999999998,,44.940000000000005,59.58,139.35,40.87,-44.82,164.381
2020-11-09,-62.837,6.807,,-0.72,-9.25,8.649999999999999,-3.87,-74.75,12.134,-58.303,27.166,,12.31,-10.25,27.59,7.380000000000001,-61.11,23.5,-43.843,62.485,,31.53,-7.75,65.99000000000001,24.74,-39.2,54.541,-10.47,114.248,,65.92,6.370000000000001,142.81,53.26,-5.15,114.665,-49.105,50.847,,25.45,-8.06,51.5,19.1,-46.29,43.231,-61.68599999999999,15.908,,5.89,-11.48,17.630000000000003,1.6,-68.57,15.232,-27.733,94.02,,46.26,-3.82,110.16,41.55,-18.91,89.724,1.02,128.137,,79.24,13.170000000000002,164.9,61.150000000000006,4.01,131.737,26.732,144.58100000000002,,93.27,44.16,189.01,69.26,10.52,172.737,3.4000000000000004,132.202,,65.72,56.74,162.87,57.55,-22.99,180.488,-7.291,125.82,,52.94,59.31,153.02,52.5,-35.3,180.487
2020-11-10,-60.893,8.071,,0.8200000000000001,-8.18,10.65,-2.7,-72.76,12.085,-55.904,29.934,,15.61,-7.5,31.06,9.34,-58.3,26.631,-41.942,66.52799999999999,,34.44,-4.0,70.94,26.18,-35.99,58.996,-8.132,119.086,,70.16,9.88,150.8,54.21,-0.36,120.30400000000002,-47.286,54.477,,28.34,-4.94,56.57,21.01,-43.33,47.668,-58.772000000000006,18.168,,8.6,-9.26,19.79,3.25,-66.27,17.321,-25.58,101.203,,51.63,0.37,115.45,42.32,-14.89,94.566,3.488,131.452,,82.72,16.23,174.75,62.25000000000001,9.32,137.94,29.927,147.423,,101.54,47.49,198.44,70.19,14.63,177.20100000000002,6.354,137.169,,72.07000000000001,60.9,173.49,59.05,-19.74,184.979,-4.157,131.454,,59.51,63.62,163.86,54.50000000000001,-32.37,184.979
2020-11-11,-60.99,6.701,,-0.21,-8.91,11.46,-1.7999999999999998,-73.24000000000001,15.970999999999998,-57.237,30.484,,14.3,-8.35,34.239999999999995,10.02,-59.330000000000005,34.834,-44.249,67.559,,32.96,-5.55,72.06,27.19,-37.53,66.958,-9.542,118.512,,68.11,9.5,150.56,56.87,-1.39,125.648,-49.667,56.016,,26.48,-6.140000000000001,57.81,21.72,-45.24,55.736,-59.588,17.643,,8.27,-9.8,24.1,4.58,-65.29,25.328,-26.868,100.965,,51.42,-0.3899999999999999,115.76,43.28,-16.61,100.523,2.075,130.63899999999998,,79.51,16.150000000000002,174.13,66.06,8.82,142.99900000000002,28.443,147.081,,98.89,46.93,201.26,70.94,13.489999999999998,184.038,5.338,135.623,,71.13000000000001,60.06,176.15,61.18,-19.49,191.89,-5.125,130.687,,59.1,62.84,166.82,56.58,-31.11,191.89
2020-11-12,-61.871,7.71,,-0.88,-8.799999999999999,11.11,-4.38,-75.0,18.82,-59.452000000000005,22.15,,13.06,-9.34,31.44,5.86,-62.36000000000001,38.249,-46.826,53.605,,31.15,-6.38,66.25,20.46,-41.03,67.214,-13.646,105.092,,66.18,8.0,141.62,47.24,-6.67,121.781,-52.877,41.912,,24.6,-7.439999999999999,52.55,16.17,-48.51,57.47,-60.426,14.263,,7.1,-10.32,22.9,0.24,-69.28999999999999,29.515,-29.666,85.607,,51.68000000000001,-0.99,108.22,35.17,-19.86,97.205,-3.024,118.405,,75.98,13.98,164.38,55.38,2.09,138.603,24.267,136.869,,99.64,45.09,192.41,62.93,11.29,183.052,1.267,126.012,,68.89,58.940000000000005,168.52,52.61,-22.98,190.816,-8.82,120.059,,54.58,61.92999999999999,158.91,48.46,-35.54,190.816
2020-11-13,-62.551,8.4,,-1.58,-9.5,11.66,-3.16,-74.38,17.169,-59.723000000000006,24.208,,12.35,-9.87,32.02,6.13,-62.85,39.092,-47.587,56.481,,30.98,-7.000000000000001,68.89,20.87,-42.77,68.283,-14.789,107.412,,65.03999999999999,5.86,142.68,46.9,-8.200000000000001,124.10399999999998,-52.617,44.792,,24.92,-7.81,55.55,16.12,-50.1,58.254,-61.465,15.555,,6.21,-11.0,21.78,1.11,-69.54,29.747,-31.891,88.50099999999999,,47.260000000000005,-2.26,110.24,34.910000000000004,-22.18,99.091,-3.43,120.36,,77.07000000000001,11.28,164.6,55.04,1.09,141.241,23.961,136.812,,97.86,44.8,193.19,63.12,9.74,184.061,0.915,126.044,,69.65,58.97,173.21,52.01,-24.24,191.945,-9.575,120.445,,55.49,62.370000000000005,160.44,47.47,-36.78,191.945
2020-11-16,-62.072,8.450000000000001,,-1.5,-9.37,10.9,-3.81,-74.0,23.763,-59.056,25.076,,12.6,-9.87,34.29,6.6000000000000005,-62.85,42.533,-47.194,57.98,,30.94,-6.74,72.85000000000001,22.11,-41.69,72.674,-15.726,109.941,,64.77000000000001,6.619999999999999,148.17000000000002,48.39,-7.68,128.482,-51.634,45.762,,23.99,-8.18,59.35,17.23,-48.89,62.33800000000001,-61.015,16.730999999999998,,6.76,-10.24,22.92,1.4200000000000002,-68.56,33.23,-32.59,90.216,,48.72,-0.95,114.64,36.88,-20.55,105.119,-4.517,123.468,,75.63,11.67,170.82999999999998,56.14,0.89,144.52700000000002,22.991,140.3,,97.82,44.92,199.78,64.85,9.11,188.254,-0.346,130.329,,69.49,58.96,176.01,53.38,-25.230000000000004,196.181,-10.847,124.182,,54.78,62.22,166.09,48.620000000000005,-38.24,196.18
2020-11-17,-62.18900000000001,7.539999999999999,,-1.4,-9.36,11.28,-4.32,-76.0,23.013,-59.583,21.94,,12.17,-10.0,33.82,4.89,-61.3,43.421,-47.861,52.088,,30.15,-7.249999999999999,71.83,19.75,-41.73,75.368,-16.715,102.945,,64.41,7.12,147.17,45.87,-7.920000000000001,131.10299999999998,-52.945,40.994,,23.5,-8.19,57.93000000000001,15.12,-48.2,64.381,-61.39,14.252999999999998,,6.98,-10.51,23.17,-0.1399999999999999,-67.53,33.576,-33.324,83.601,,47.08,-1.82,114.13,33.75,-21.42,107.93,-5.679,116.188,,76.14,13.089999999999998,169.51,54.04,1.0699999999999998,147.02599999999998,21.796,133.78900000000002,,98.03,44.67,198.68,60.36,8.73,190.161,-1.76,124.248,,67.58,58.16,175.91000000000005,48.71,-25.46,198.075,-12.432,118.36,,53.98,60.99,166.97,44.36,-38.45,198.074
2020-11-18,-62.0,8.314,,-2.26,-9.77,12.16,-3.12,-74.49,21.842,-58.468,24.409,,12.19,-10.25,36.0,6.9,-60.83,42.857,-46.905,55.348,,30.49,-7.75,73.57000000000001,22.19,-40.77,73.526,-15.581,104.733,,64.34,4.87,145.62,46.7,-8.66,129.525,-51.251000000000005,43.636,,24.26,-8.44,60.41,17.580000000000002,-47.86,62.914,-60.487,15.692,,6.12,-10.76,24.69,1.69,-66.53,33.357,-32.623000000000005,86.321,,45.09,-3.39,113.63,35.39,-21.61,105.9,-4.173,117.415,,77.48,10.41,167.24,54.33,0.01,145.863,22.034,132.921,,98.12,42.88,197.56,64.73,7.729999999999999,188.839,-0.912,123.41899999999998,,67.97,54.89000000000001,175.13,52.87,-26.69,196.746,-11.202,118.738,,53.71,57.440000000000005,165.79,48.06,-38.2,196.746
2020-11-19,-62.922,7.23,,-2.6100000000000003,-9.5,11.92,-3.56,-75.0,21.954,-59.816,22.885,,10.83,-10.37,36.52,5.680000000000001,-60.13,43.258,-48.164,51.746,,27.53,-8.0,70.73,20.11,-41.760000000000005,75.3,-17.871000000000002,99.14,,61.41,5.99,141.07,44.43,-10.16,129.599,-52.673,41.337,,21.64,-8.75,58.25,15.920000000000002,-48.61,65.04299999999999,-62.08,14.796,,5.2,-11.0,26.43,1.28,-64.57000000000001,33.081,-34.214,80.353,,45.0,-3.5000000000000004,109.9,32.940000000000005,-23.21,106.335,-7.045,111.955,,72.49,12.32,162.28,52.18000000000001,-1.5,145.552,19.443,127.348,,93.52,41.85,193.78,62.95,6.460000000000001,189.391,-3.237,117.09799999999998,,64.28,54.92,172.11,50.870000000000005,-27.44,198.125,-13.468,111.052,,51.15,57.60999999999999,162.89,45.55,-39.18,198.125
2020-11-20,-63.308,7.693999999999999,,-3.25,-9.75,12.52,-4.34,-74.5,21.963,-60.826,22.837,,9.69,-10.5,35.510000000000005,4.1000000000000005,-61.11,41.568,-49.914,51.599,,26.13,-8.5,72.86,17.68,-43.0,73.758,-19.919,96.219,,58.97,5.43,143.82999999999998,41.71,-10.18,124.935,-54.155,41.811,,20.26,-9.22,58.120000000000005,13.28,-49.47,63.166,-62.778,14.229,,4.9,-10.74,24.28,-0.4499999999999999,-65.32,31.717,-36.317,78.984,,44.29,-3.91,113.92,30.42,-23.78,103.412,-9.042,107.984,,68.88,11.66,163.98999999999998,49.370000000000005,-1.15,139.693,18.818,123.515,,93.15,40.45,189.75,59.61,7.7,186.484,-3.814,113.466,,63.74999999999999,53.14,171.86999999999998,49.01,-26.48,194.373,-14.258,107.947,,50.78,55.67,164.31,44.85,-39.47,194.373
2020-11-23,-62.485,7.863,,-3.25,-9.5,12.48,-3.0700000000000003,-74.00999999999999,22.145,-59.436,24.816,,9.0,-10.56,36.05,6.08,-61.85000000000001,43.526,-48.783,54.716,,25.72,-8.35,72.61999999999999,19.77,-42.68,76.108,-18.921,101.535,,58.88,2.68,143.01999999999998,44.63,-10.42,129.162,-52.594,44.58,,19.87,-9.0,59.69,15.12,-48.9,65.557,-61.647,15.83,,3.97,-11.3,24.49,1.4,-68.07,33.300000000000004,-35.264,83.145,,42.91,-3.91,112.73,34.02,-24.03,106.809,-8.068,114.156,,69.67999999999999,7.07,163.46,51.78,-1.37,144.498,20.569000000000003,127.554,,91.85,41.86,191.62,62.5,7.439999999999999,188.633,-2.018,117.202,,62.74999999999999,53.14,171.01,51.33,-26.72,195.987,-12.414,112.006,,50.23,55.67,162.42000000000002,46.89,-39.7,195.987
2020-11-24,-61.251,8.352,,-2.74,-9.49,14.62,-2.6100000000000003,-74.00999999999999,29.884,-58.034,25.402,,10.66,-9.75,38.18,6.39,-60.81,52.466,-46.877,56.961,,27.09,-7.249999999999999,78.38000000000001,20.33,-41.22,83.478,-17.044999999999998,106.856,,60.150000000000006,4.62,151.0,46.07,-9.89,136.267,-51.248000000000005,45.748,,21.53,-8.19,64.59,16.06,-47.43,73.463,-60.473,16.141,,4.87,-10.51,26.14,1.7000000000000002,-63.53,42.146,-33.111000000000004,88.064,,42.04,-2.69,120.86,34.050000000000004,-22.51,113.896,-6.369,119.752,,72.39999999999999,9.5,171.35,54.17,-1.5,151.654,22.019,133.328,,90.11,43.14,198.74,61.98,8.95,196.7,-0.952,124.426,,64.47,55.15,176.98000000000002,50.88,-27.07,204.698,-11.375,120.058,,52.23,57.96,168.3,46.29,-42.48,204.698
2020-11-25,-61.675,7.675,,-2.18,-9.52,14.000000000000002,-2.64,-72.49,28.109,-58.72500000000001,25.369000000000003,,10.33,-10.12,37.84,5.67,-58.58,51.528,-47.8,57.752,,26.450000000000003,-7.630000000000001,77.25,19.69,-40.26,81.685,-17.527,107.456,,59.41,6.49,151.48,44.07,-7.91,137.499,-52.23799999999999,46.161,,21.05,-8.309999999999999,62.94,15.86,-46.85,70.223,-60.809000000000005,15.781,,4.74,-10.63,26.540000000000003,1.13,-65.03999999999999,41.391,-33.827,88.564,,42.09,-2.83,120.53,31.5,-21.47,115.459,-6.619999999999999,120.348,,71.21,12.76,172.37,52.54,1.17,152.78199999999998,20.996,136.633,,91.06,42.5,201.62,60.27,7.35,196.585,-1.653,126.869,,63.91,54.50000000000001,179.37,48.96,-25.95,204.55,-11.938,121.474,,52.46,56.91,169.98,44.67,-37.96,204.549
2020-11-26,-62.019000000000005,6.78,,-3.5700000000000003,-9.12,14.88,-3.88,-73.76,29.249,-59.606,25.536,,8.52,-9.87,36.53,3.95,-57.87,50.813,-48.896,57.097,,24.43,-7.380000000000001,73.5,16.189999999999998,-40.75,82.68799999999999,-19.83,107.721,,56.97,6.77,146.28,39.31,-9.62,137.832,-53.157,45.72,,19.24,-8.06,59.93000000000001,12.78,-46.19,71.592,-61.542,17.064,,2.8000000000000003,-10.37,26.35,-0.77,-64.07000000000001,40.413,-35.748000000000005,88.576,,42.26,-2.56,114.76,27.81,-22.9,116.616,-9.32,120.78199999999998,,66.81,12.97,167.72,47.05,-0.8200000000000001,152.342,18.727,135.952,,89.4,42.370000000000005,199.86,56.46,8.58,193.612,-3.774000000000001,126.636,,63.3,55.54,178.0,45.8,-25.46,196.415,-14.114,122.102,,51.48,58.37,168.34,41.43,-38.46,196.415
2020-11-27,-61.912,7.71,,-2.65,-8.75,14.760000000000002,-3.53,-73.76,27.450000000000003,-59.921,21.604,,9.04,-9.8,35.85,3.81,-58.13,49.417,-49.644,52.303,,24.94,-7.3,72.49,16.38,-39.76,83.217,-20.704,101.268,,57.28,5.11,145.01,39.58,-9.15,136.743,-53.547,41.508,,19.71,-8.01,59.93000000000001,12.1,-45.61,71.814,-61.825,12.306,,4.1000000000000005,-10.22,25.4,0.01,-64.07000000000001,39.149,-37.298,82.588,,42.25,-2.44,113.73,28.660000000000004,-21.75,115.355,-9.699,114.039,,67.42,10.15,166.0,46.99,-0.77,151.447,17.602,131.361,,90.54,43.78,198.77,57.06,9.23,197.044,-4.897,121.435,,62.2,55.84,177.79,44.95,-24.98,204.475,-15.076,116.09,,49.98,58.540000000000006,168.77,40.1,-38.0,204.475
2020-11-30,-62.251,7.775,,-0.2799999999999999,-8.870000000000001,14.2,-3.12,-74.5,24.926,-59.465,24.419,,11.4,-9.25,37.62,4.8500000000000005,-58.88,47.049,-49.24,54.993,,28.03,-6.619999999999999,74.33999999999999,19.3,-41.43,78.997,-19.666,103.674,,59.99,7.249999999999999,146.84,42.84,-9.15,133.114,-53.381,44.233,,22.62,-7.37,60.72,15.11,-47.64,68.279,-60.995,15.236,,5.96,-9.49,27.82,0.1699999999999999,-63.870000000000005,37.482,-35.491,84.381,,43.82,-2.07,115.62,30.73,-22.76,110.99,-9.159,116.884,,70.92,13.46,167.89,50.970000000000006,-0.1,148.328,18.048,130.621,,91.58,43.0,200.5,58.48,6.7,194.037,-4.295,121.131,,63.02,55.42,179.28,46.39,-26.71,201.516,-14.447,117.0,,50.2,57.97,169.52,41.4,-38.71,201.516
2020-12-01,-61.401,9.584,,0.5,-8.62,14.88,-1.9,-73.26,28.423,-57.235,30.436000000000003,,15.76,-9.75,40.29,7.79,-59.06,47.945,-46.107,64.653,,32.65,-7.000000000000001,81.73,23.33,-40.22,80.675,-16.371,116.915,,64.8,6.99,156.32999999999998,46.82,-7.64,140.87400000000002,-50.379,52.584,,27.46,-8.25,67.75,18.61,-46.81,68.05099999999999,-59.704,19.661,,9.62,-10.26,27.08,2.7,-64.53,39.377,-32.755,97.869,,45.81,-2.13,124.09,36.1,-21.39,117.391,-5.484,129.999,,77.64999999999999,13.08,178.11999999999998,54.05,1.5,157.05599999999998,20.631,145.083,,93.36,42.36,206.72000000000003,63.63,9.5,199.588,-1.054,134.91500000000002,,65.42999999999999,54.76,184.41,50.78,-26.32,206.428,-11.013,129.417,,52.74,57.03,174.53,45.92,-39.42,206.428
2020-12-02,-61.185,9.243,,0.2799999999999999,-8.51,14.85,-2.54,-74.75,29.257,-57.458,29.139,,16.76,-9.62,40.39,7.22,-57.85,49.379,-46.365,63.529,,33.46,-6.38,82.28999999999999,23.18,-39.51,83.114,-15.882,116.553,,65.55,7.870000000000001,160.56,48.77,-6.65,142.424,-50.394000000000005,51.062,,28.19,-7.5,67.41,18.13,-45.86,70.97099999999999,-59.631,19.721,,10.87,-10.13,28.25,1.87,-63.8,39.87,-32.253,97.779,,49.45,-0.8999999999999999,127.33,37.07,-21.21,118.792,-4.925,129.525,,76.53,13.77,182.99,56.67,3.1,158.83100000000002,21.331,146.87699999999998,,97.95,43.26,209.72,63.38,7.62,201.277,-0.334,136.321,,67.71000000000001,55.66,185.42,51.49,-25.7,208.154,-10.38,130.40099999999998,,53.04,58.21,174.77,47.33,-37.47,208.154
2020-12-03,-62.527,9.642,,-1.52,-8.62,15.47,-2.17,-74.00999999999999,28.244000000000003,-58.589,27.491,,14.92,-9.12,40.5,6.78,-58.15,48.521,-47.473,60.81,,32.26,-6.2,81.43,20.71,-40.26,81.767,-17.097,111.931,,64.63,7.870000000000001,159.83,45.18,-6.65,140.739,-52.126,48.714,,27.42,-7.359999999999999,66.53,16.400000000000002,-46.13,69.307,-60.55500000000001,17.875,,9.3,-9.15,29.01,2.09,-65.07,39.172,-33.405,92.769,,49.66,-1.06,126.33,33.650000000000006,-21.32,117.914,-6.293,125.046,,74.75,13.82,182.64,52.95,3.1,156.446,20.055,144.554,,97.43,43.42,208.27,61.92999999999999,8.25,201.111,-1.336,133.671,,67.96,55.28,183.31,49.9,-24.96,209.1,-11.101,128.13000000000002,,54.23,57.56,172.65,45.03,-37.97,209.1
2020-12-04,-63.402,9.702,,-1.4500000000000002,-8.25,15.95,-2.5,-76.5,27.88,-58.794,29.158,,15.38,-9.37,40.73,7.430000000000001,-57.15,48.187000000000005,-46.898,66.271,,34.1,-6.13,94.3,22.69,-39.02,81.19800000000001,-16.118,122.012,,66.72,7.62,171.23,47.84,-4.65,140.49,-50.77,52.958000000000006,,28.47,-7.249999999999999,66.22,18.06,-45.24,68.836,-61.273,19.554,,8.5,-9.87,29.18,3.19,-61.85000000000001,38.882,-32.882,102.228,,49.55,-1.51,149.33,36.5,-19.14,117.566,-4.987,135.609,,78.34,13.7,185.82,55.55,5.0,156.27599999999998,21.412,154.602,,97.66,43.01,215.83,64.68,10.02,200.247,0.192,143.419,,70.66,54.900000000000006,191.71,52.580000000000005,-23.49,206.847,-9.599,137.1,,57.4,57.31,177.6,47.63,-36.54,206.847
