,USD 1y1y,EUR 1y1y,GBP 1y1y,JPY 1y1y,AUD 1y1y,NZD 1y1y,CHF 1y1y,NOK 1y1y,SEK 1y1y,USD 2y1y,EUR 2y1y,GBP 2y1y,JPY 2y1y,AUD 2y1y,NZD 2y1y,CHF 2y1y,NOK 2y1y,SEK 2y1y,USD 2y2y,EUR 2y2y,GBP 2y2y,JPY 2y2y,AUD 2y2y,NZD 2y2y,CHF 2y2y,NOK 2y2y,SEK 2y2y,USD 5y5y,EUR 5y5y,GBP 5y5y,JPY 5y5y,AUD 5y5y,NZD 5y5y,CHF 5y5y,NOK 5y5y,SEK 5y5y,USD 10y10y,EUR 10y10y,GBP 10y10y,JPY 10y10y,AUD 10y10y,NZD 10y10y,CHF 10y10y,NOK 10y10y,SEK 10y10y,USD 15y15y,EUR 15y15y,GBP 15y15y,JPY 15y15y,AUD 15y15y,NZD 15y15y,CHF 15y15y,NOK 15y15y,SEK 15y15y
2023-08-10,411.335,311.47900000000004,524.22,22.720000000000002,420.13,527.916,177.16,455.48,363.94,355.015,273.17900000000003,461.52,40.27,390.36,453.71,173.12,412.589,317.95,349.45300000000003,265.832,442.44000000000005,46.89,394.55,443.50500000000005,171.48000000000002,401.664,306.37,360.426,284.192,373.7,118.80999999999999,470.61,457.65700000000004,181.99,374.817,296.56,370.436,292.111,381.75,171.06,465.14,524.205,190.35999999999999,327.658,278.82,313.902,228.802,356.57,165.33,381.07,551.976,171.0,230.29600000000002,225.8
2023-08-11,419.49699999999996,321.08599999999996,541.31,22.31,431.74,518.706,181.29999999999998,446.011,369.61,365.215,282.41900000000004,479.02,39.89,403.88,453.33500000000004,178.23,406.559,324.3,358.028,275.746,459.13000000000005,46.32,406.75,442.695,178.82,397.704,315.09999999999997,362.675,293.666,389.32000000000005,117.27000000000001,486.5,460.18800000000005,191.13,376.442,308.13,370.569,298.651,396.0,171.66,479.7,523.913,195.47,324.31899999999996,287.83,313.062,235.486,369.94,164.95,393.79,549.175,175.44,227.603,229.82999999999998
2023-08-14,429.16299999999995,322.736,549.76,24.0,438.65999999999997,530.957,180.02,443.419,375.91999999999996,372.208,282.337,481.21,44.019999999999996,408.43999999999994,460.862,179.39000000000001,401.182,328.6,363.881,275.618,460.52,50.94,410.69000000000005,451.36,178.26999999999998,393.133,319.53999999999996,365.306,292.458,388.85,121.77,487.03000000000003,470.91700000000003,186.54,376.03200000000004,310.46,372.541,298.397,396.24,176.6,480.06,533.491,195.43,322.915,292.49,314.603,234.09300000000002,368.48,169.62,390.73,558.996,174.47,226.382,238.09
2023-08-15,427.259,327.651,552.82,25.69,436.34000000000003,525.5010000000001,182.22,451.61899999999997,378.82,374.637,287.714,484.19,44.1,411.97999999999996,461.931,180.31,411.38000000000005,335.74,367.264,281.75,464.77000000000004,50.74999999999999,414.37,453.25300000000004,178.21,403.127,324.16,368.462,298.649,391.43,122.66999999999999,491.45000000000005,473.466,187.34,381.144,311.91,374.491,302.213,398.91,179.89,482.25,533.866,190.13,329.30100000000004,293.83,316.218,238.371,370.93,172.13,389.15000000000003,557.3439999999999,171.6,232.11599999999999,235.37
2023-08-16,430.98799999999994,323.463,559.68,25.779999999999998,434.89000000000004,527.219,181.53,454.868,375.72999999999996,378.223,284.43,490.08000000000004,43.769999999999996,412.35,461.832,172.84,412.795,334.16,370.89300000000003,278.373,469.57000000000005,50.690000000000005,415.25,452.757,172.18,404.118,321.17,372.025,296.892,397.99,121.63,489.86,472.529,184.31,381.323,308.17,376.75100000000003,302.322,404.25000000000006,178.25,481.27000000000004,533.8820000000001,188.84,323.777,292.42,318.055,236.74,375.26,169.97,387.67,557.34,168.93,230.557,234.10000000000002
2023-08-17,426.598,325.549,571.38,27.27,435.40999999999997,539.119,184.16,465.39599999999996,378.67,380.58299999999997,288.642,504.29,46.86,419.53,472.88100000000003,182.21,422.424,336.82,374.856,283.599,483.04,53.400000000000006,423.42,463.92199999999997,181.19,413.35300000000007,328.05,378.357,304.037,406.16,124.49,501.30999999999995,482.21999999999997,191.92000000000002,388.03200000000004,315.18,382.17699999999996,305.812,414.07,188.17999999999998,491.61,543.982,193.89000000000001,330.591,297.78,322.236,240.43800000000002,384.83,181.36,396.49,566.446,176.11,237.27299999999997,236.87999999999997
2023-08-18,427.574,317.963,559.21,26.169999999999998,430.34999999999997,538.68,182.69,467.65,377.42,378.036,280.332,493.29,45.16,407.8,472.954,174.4,424.65900000000005,339.15000000000003,371.794,275.719,474.34000000000003,51.67,413.58,463.61100000000005,173.43,415.131,326.11,376.5,294.576,400.76,122.39,491.3299999999999,481.40599999999995,185.27,386.93,311.1,382.598,302.17,406.41999999999996,183.29,483.34000000000003,544.0360000000001,188.44,331.084,294.14,323.178,237.711,377.97,177.04999999999998,389.57,586.93,170.79999999999998,237.28699999999998,233.4
2023-08-21,435.89200000000005,324.768,567.51,27.02,436.28999999999996,551.3580000000001,184.45,474.882,386.37,387.688,286.865,503.38000000000005,47.160000000000004,417.04999999999995,477.69700000000006,178.15,431.714,344.20000000000005,381.57,282.428,482.89,53.449999999999996,421.14000000000004,468.168,177.47,422.03600000000006,334.18,385.17199999999997,303.41900000000004,404.18,125.1,501.71999999999997,485.81200000000007,189.46,391.29900000000004,319.34999999999997,389.46200000000005,308.164,410.76,189.05,491.09999999999997,548.263,193.76,336.41,301.6,328.743,243.23100000000002,380.83,181.42000000000002,395.84000000000003,588.253,173.73000000000002,242.29500000000002,242.11999999999998
2023-08-22,440.234,320.146,561.23,27.16,433.22,552.9259999999999,183.47,474.415,386.46,390.415,282.86600000000004,495.95000000000005,46.75,412.02,481.646,178.25,431.154,343.82,382.75100000000003,276.879,475.34000000000003,53.900000000000006,415.15000000000003,471.375,176.4,420.491,332.18,379.873,297.50800000000004,394.95,125.88,494.01,485.239,186.06,388.512,319.74,382.257,300.921,402.69000000000005,189.32,485.34,549.256,188.57,334.538,302.49,321.323,236.09300000000002,373.39000000000004,180.77,390.88,589.172,168.56,241.406,248.49
2023-08-23,428.17100000000005,302.713,536.05,26.66,422.59000000000003,520.862,176.16,465.826,372.43,376.909,265.76399999999995,470.95000000000005,46.660000000000004,395.26,467.494,171.5,417.83799999999997,331.14,368.837,261.51399999999995,452.23,53.449999999999996,402.97,456.567,169.57999999999998,405.36,319.23,365.24,286.016,382.05,124.97,478.19000000000005,468.543,181.1,374.156,305.29,369.796,292.809,391.68,188.79999999999998,471.3,532.291,185.26,321.642,289.2,309.986,229.785,364.29999999999995,181.9,377.17,571.45,166.17,228.614,237.07
2023-08-24,433.85499999999996,306.11100000000005,534.5799999999999,26.47,425.99,530.024,177.38,463.281,370.79,379.658,268.60499999999996,469.36,47.67,404.54999999999995,465.16700000000003,171.43,414.948,327.06,372.469,264.599,450.82000000000005,52.52,408.02,453.718,169.99,402.46700000000004,315.93,369.92400000000004,286.565,378.59,125.44,480.84,465.82,181.46,372.395,303.90000000000003,373.64799999999997,294.062,386.62,189.35999999999999,473.39000000000004,532.7040000000001,184.32999999999998,319.7,287.88,313.022,229.70799999999997,359.83,180.96,378.53,569.206,167.06,226.729,227.21
2023-08-25,439.678,315.171,540.38,26.32,425.19,533.972,180.26,470.77600000000007,378.16,379.20799999999997,274.537,473.9,46.43,409.23999999999995,469.617,174.74,419.149,327.42,371.32,270.336,454.45000000000005,53.300000000000004,412.23,458.44899999999996,172.3,405.03799999999995,319.14,366.99899999999997,288.946,376.05,124.71000000000001,481.39000000000004,472.091,180.19,372.088,308.34999999999997,371.703,294.93,383.97,188.09,472.53999999999996,534.311,184.17,321.481,289.44,311.116,231.56900000000002,355.48,181.48,378.76,574.557,166.66,229.64000000000001,229.05
2023-08-28,434.672,315.748,540.71,26.25,429.75000000000006,537.442,177.53,471.30400000000003,381.91,372.644,273.63100000000003,474.05999999999995,45.62,408.73,470.102,170.08,419.346,334.22,365.657,269.023,454.8,52.769999999999996,412.0,457.87699999999995,168.5,404.33899999999994,321.77,364.99100000000004,287.212,376.08000000000004,124.33000000000001,479.31,467.54499999999996,177.68,372.736,306.97,372.65700000000004,296.606,383.94,187.44,471.44000000000005,532.515,182.65,321.56,293.96,312.571,233.449,355.45,180.77,378.03,572.544,165.23000000000002,228.754,234.81
2023-08-29,420.521,312.103,528.7099999999999,25.82,422.49,522.281,175.53,467.84100000000007,376.28,359.90000000000003,268.65700000000004,467.55000000000007,44.98,397.29,462.304,168.18,413.24500000000006,325.55,354.243,263.347,447.84,51.7,400.53999999999996,451.195,166.08,398.642,312.84000000000003,359.635,280.62,379.36,123.17,472.40999999999997,458.134,175.95000000000002,368.967,297.27000000000004,369.24100000000004,292.222,386.5,187.35,463.99,522.021,182.62,318.395,290.71,311.242,228.79399999999998,359.94,180.70999999999998,371.55,562.654,165.61999999999998,229.113,235.51000000000002
2023-08-30,417.974,315.002,532.73,26.41,418.87999999999994,516.252,176.29999999999998,467.33399999999995,373.5,359.03499999999997,273.159,463.65,45.53,393.44,453.66600000000005,171.58,413.058,331.76,353.221,266.423,445.54999999999995,52.2,395.15,443.032,169.98,399.51,317.83000000000004,358.904,285.738,380.88,124.83999999999999,473.94,457.013,177.89999999999998,370.255,300.28999999999996,368.637,294.68399999999997,389.83,187.3,463.1,515.74,182.54,317.001,286.41,310.721,231.679,363.57,180.92999999999998,372.1,556.836,164.49,222.409,231.23999999999998
2023-08-31,415.022,300.067,523.38,25.06,411.66999999999996,512.6,171.45,460.544,362.5,356.656,261.056,458.96,45.78,389.40000000000003,449.403,166.38,407.29699999999997,322.65000000000003,351.11400000000003,257.46000000000004,438.53,51.9,391.92,438.91400000000004,164.27,394.01,309.53,358.091,277.49899999999997,373.20000000000005,124.05,466.4,455.784,174.63,365.77700000000004,293.55,366.336,290.918,384.21,187.25,459.58,513.1809999999999,179.24,312.305,280.41,308.342,228.44400000000002,358.21999999999997,180.97,368.89,553.389,163.25,218.967,224.54999999999998
2023-09-01,417.191,302.83799999999997,521.37,25.31,415.25,512.825,167.87,458.662,362.46,361.648,268.025,461.14,45.660000000000004,391.69,451.30100000000004,165.27,411.461,318.15000000000003,356.174,264.926,443.29999999999995,52.17,395.40999999999997,439.884,165.14,399.299,308.59000000000003,367.056,289.113,382.93,122.91000000000001,475.31,449.034,175.87,374.95599999999996,296.5,374.911,299.376,394.08,185.25,465.86,509.005,182.49,317.124,287.09,316.789,236.88699999999997,367.33,179.58,374.81,544.922,166.75,222.858,236.19
2023-09-04,417.191,307.73,524.83,25.869999999999997,423.46000000000004,531.234,168.07000000000002,465.36999999999995,363.41999999999996,361.648,271.303,464.70000000000005,46.28,399.62,463.15099999999995,164.27,416.032,323.25,356.174,267.894,447.74,52.949999999999996,402.69000000000005,452.844,163.47,405.849,313.33000000000004,367.056,291.465,388.47999999999996,124.58,479.73,465.45,177.63,381.57899999999995,302.26,374.911,300.579,401.71999999999997,187.02,472.1,523.09,182.71,323.098,287.82,316.789,237.37900000000002,375.86,180.68,380.64,565.3439999999999,165.35,228.39800000000002,232.10999999999999
2023-09-05,427.845,309.42400000000004,532.7099999999999,26.07,425.07,528.897,167.01,465.855,362.78000000000003,368.757,269.889,472.49,46.62,401.75,465.90299999999996,164.62,418.082,321.44,363.843,269.14,453.96000000000004,53.900000000000006,405.96,456.16,164.28,407.66999999999996,312.67,374.603,294.978,390.88,126.39,486.06,473.09400000000005,179.46,381.63,305.0,382.22900000000004,305.808,402.32,189.2,477.24,528.807,186.67000000000002,324.037,286.6,323.482,242.973,375.53000000000003,182.53,384.33000000000004,570.456,167.56,229.22099999999998,231.51999999999998
2023-09-06,436.27500000000003,312.594,531.96,25.91,424.42,522.3760000000001,170.3,465.46200000000005,369.69,376.878,277.373,474.15000000000003,46.79,395.03,465.049,167.76,419.052,326.0,369.272,273.806,456.08000000000004,53.21,399.31,454.909,168.12,407.596,317.12,373.774,297.08,392.58000000000004,125.75,480.77,473.65000000000003,181.32999999999998,381.58,310.82,379.271,303.734,402.95,187.82000000000002,475.46999999999997,527.848,189.65,323.53900000000004,289.9,319.818,239.78000000000003,375.46,180.27,386.95,569.602,169.77,228.91,233.1
2023-09-07,426.79999999999995,310.379,517.1800000000001,25.8,426.75,520.785,169.76,471.253,373.23,371.746,274.34,460.66,46.410000000000004,397.19,463.383,167.82,423.635,328.73,366.374,270.57099999999997,445.18000000000006,53.15,401.74,452.819,167.86,410.12399999999997,318.59000000000003,372.21299999999997,293.437,388.73,125.47,477.04,467.00100000000003,183.27,382.52299999999997,310.29,379.164,303.16999999999996,398.28000000000003,189.06,471.34999999999997,523.665,189.20999999999998,326.02099999999996,293.26,319.98199999999997,238.93800000000002,372.1,181.22,381.49,565.174,170.5,231.87099999999998,230.89
2023-09-08,432.832,310.965,509.18,25.569999999999997,425.75,519.593,169.35,471.094,371.5,375.19100000000003,274.168,453.13,46.160000000000004,401.18,458.889,163.31,423.234,332.55,368.913,270.913,439.17,52.800000000000004,402.82,448.253,164.29,409.495,321.79,372.205,293.21000000000004,386.14000000000004,124.97,478.16999999999996,461.04200000000003,181.76000000000002,378.649,306.44,377.944,302.8,397.35999999999996,189.63,473.80000000000007,519.607,187.98,324.158,291.65999999999997,318.388,239.17899999999997,371.41,182.93,383.92,558.425,169.1,228.863,232.94000000000003
2023-09-11,432.37100000000004,312.955,511.43,32.7,427.78000000000003,527.895,170.17,464.536,372.53,375.354,276.734,454.8,52.78,404.26,464.471,164.88,418.478,332.77,370.084,273.073,440.78999999999996,58.940000000000005,407.85999999999996,454.16299999999995,166.3,405.61299999999994,319.8,375.974,295.981,389.87,129.16,483.99,470.913,184.47,382.023,309.96000000000004,381.274,305.787,402.13,195.21,478.63,527.568,189.72,323.167,291.78000000000003,322.32500000000005,242.99599999999998,377.75,187.93,388.43,569.304,171.51000000000002,228.14600000000002,233.79
2023-09-12,437.43800000000005,318.142,506.09000000000003,34.27,428.5,522.9879999999999,171.73000000000002,464.066,372.90000000000003,379.051,279.73499999999996,449.57000000000005,54.379999999999995,405.98,463.674,164.04000000000002,420.898,334.83,371.863,274.886,437.54999999999995,60.25,408.04,454.45200000000006,165.11,408.302,321.72999999999996,372.024,295.55699999999996,385.32,130.18,482.26000000000005,469.413,181.34,381.914,309.73,377.729,305.105,399.14,195.45,478.09,526.048,188.01000000000002,323.437,292.76,319.124,241.757,374.41,187.38,388.96999999999997,567.685,168.53,228.383,237.56
